,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed,Holiday
825,2017-10-25 20:45:00,42,73.4,26,71.1,55,69.2,26,62.8,149,69.6,4,100,0
826,2017-10-25 20:50:00,53,72.7,30,71.3,43,68.8,39,63.1,165,69.2,4,100,0
827,2017-10-25 20:55:00,49,73.7,22,71.2,54,69.8,29,62.8,154,69.9,4,100,0
828,2017-10-25 21:00:00,42,71.9,26,70.4,51,66.9,32,62.2,151,67.9,4,100,0
829,2017-10-25 21:05:00,44,74.1,22,70.9,45,67.9,35,62.6,146,69,4,100,0
830,2017-10-25 21:10:00,40,74.5,24,71.4,49,67.4,35,62.7,148,68.9,4,100,0
831,2017-10-25 21:15:00,42,74.8,20,71.3,64,68.7,29,62.5,155,69.5,4,100,0
832,2017-10-25 21:20:00,42,74.2,20,71.2,50,67.4,28,62.6,140,69,4,100,0
833,2017-10-25 21:25:00,42,75.1,28,71.1,50,64.8,32,60.3,152,67.9,4,100,0
834,2017-10-25 21:30:00,38,75.5,25,71.1,44,66.6,27,61.8,134,69,4,100,0
835,2017-10-25 21:35:00,37,74.6,19,70.8,36,66.8,32,62,124,68.5,4,100,0
836,2017-10-25 21:40:00,44,73.9,38,71.3,36,66.2,34,62.7,152,68.9,4,100,0
837,2017-10-25 21:45:00,30,74.3,27,71,48,65.2,30,63,135,67.9,4,100,0
838,2017-10-25 21:50:00,35,73.1,24,71.2,37,66.8,35,61.8,131,68,4,100,0
839,2017-10-25 21:55:00,34,73.8,15,71.1,35,67,35,61.1,119,67.7,4,100,0
840,2017-10-25 22:00:00,34,73.9,17,71.1,41,67.1,21,62.2,113,68.8,4,100,0
841,2017-10-25 22:05:00,37,75.2,16,71.1,38,66.6,29,62,120,68.7,4,100,0
842,2017-10-25 22:10:00,29,74.9,19,71.1,42,67.3,27,62.5,117,68.7,4,100,0
843,2017-10-25 22:15:00,41,75.2,13,71,36,67.5,27,63,117,69.5,4,100,0
844,2017-10-25 22:20:00,40,73.6,18,70.9,26,66.8,23,62.8,107,69.2,4,100,0
845,2017-10-25 22:25:00,31,74.7,19,70.8,31,67.6,32,63.4,113,68.9,4,100,0
846,2017-10-25 22:30:00,42,74.2,15,70.8,31,67.8,30,61.7,118,68.9,4,100,0
847,2017-10-25 22:35:00,31,74.8,15,71,34,67.7,31,62.6,111,68.7,4,100,0
848,2017-10-25 22:40:00,24,75.5,9,71,26,67.9,17,62.8,76,69.5,4,100,0
849,2017-10-25 22:45:00,21,75.3,16,71,19,68,18,63.1,74,69.5,4,100,0
850,2017-10-25 22:50:00,17,75.1,1,71,23,68,12,63,53,69.2,4,100,0
851,2017-10-25 22:55:00,26,75.1,8,71.1,22,67,12,63,68,69.9,4,100,0
852,2017-10-25 23:00:00,26,74.6,7,71.1,27,67.9,16,63.2,76,69.5,4,100,0
853,2017-10-25 23:05:00,34,73.9,9,71.1,31,68,18,63.1,92,69.5,4,100,0
854,2017-10-25 23:10:00,23,74.3,12,71,21,67.6,12,62.9,68,69.6,4,100,0
855,2017-10-25 23:15:00,22,74.5,13,71,29,65.4,21,62.1,85,67.8,4,100,0
856,2017-10-25 23:20:00,16,74.7,7,71.1,23,67,16,62.5,62,68.3,4,100,0
857,2017-10-25 23:25:00,21,74.2,9,70.9,22,67.3,18,62.6,70,68.6,4,100,0
858,2017-10-25 23:30:00,25,74.3,9,70.9,20,67.2,13,62.4,67,69.4,4,100,0
859,2017-10-25 23:35:00,26,74.3,8,70.9,20,65,10,62.5,64,69.1,4,100,0
860,2017-10-25 23:40:00,22,74.7,8,70.9,21,66.3,12,62.7,63,69.1,4,100,0
861,2017-10-25 23:45:00,19,74.8,7,71.1,25,65.5,17,62.7,68,68,4,100,0
862,2017-10-25 23:50:00,18,74.8,2,71.1,16,66.6,16,62.8,52,68.4,4,100,0
863,2017-10-25 23:55:00,24,75.3,8,71.1,28,67.4,9,63.1,69,70,4,100,0
864,2017-10-26 00:00:00,18,74.8,7,71,20,67.4,11,62.8,56,69.3,4,100,0
865,2017-10-26 00:05:00,27,75.2,5,71,20,67.6,9,62.8,61,70.5,4,100,0
866,2017-10-26 00:10:00,12,74.7,2,71,19,67.8,8,62.9,41,69,4,100,0
867,2017-10-26 00:15:00,12,74.8,6,71,23,68.1,6,63,47,69.5,4,100,0
868,2017-10-26 00:20:00,12,74.9,3,71.1,21,67.9,8,62.9,44,69.1,4,100,0
869,2017-10-26 00:25:00,12,74.9,1,71,11,67.9,10,62.8,34,69,4,100,0
870,2017-10-26 00:30:00,11,74.7,4,71.1,17,68.1,8,62.8,40,69.2,4,100,0
871,2017-10-26 00:35:00,12,74.7,4,71,12,67.2,9,62.8,37,69,4,100,0
872,2017-10-26 00:40:00,17,73.5,4,71,12,67.5,7,62.3,40,69.5,4,100,0
873,2017-10-26 00:45:00,15,74.3,4,70.9,12,66.9,11,62.5,42,68.8,4,100,0
874,2017-10-26 00:50:00,11,74.6,3,71,10,66.9,4,62.6,28,69.8,4,100,0
875,2017-10-26 00:55:00,7,74.5,2,71,8,67.2,8,62.7,25,68.1,4,100,0
876,2017-10-26 01:00:00,6,74.7,1,70.8,7,67.3,5,62.8,19,68.6,4,100,0
877,2017-10-26 01:05:00,6,74.1,3,70.9,9,67.3,6,62.8,24,68.3,4,100,0
878,2017-10-26 01:10:00,10,74.6,2,71,3,67.2,6,62.8,21,69.8,4,100,0
879,2017-10-26 01:15:00,6,74.7,0,71,8,67.3,9,62.8,23,67.5,4,100,0
880,2017-10-26 01:20:00,4,74.9,0,71,5,67.4,1,62.8,10,69.9,4,100,0
881,2017-10-26 01:25:00,4,75,4,71.2,8,67.3,5,62.7,21,68.4,4,100,0
882,2017-10-26 01:30:00,9,75,3,71,12,67.3,11,62.8,35,68.2,4,100,0
883,2017-10-26 01:35:00,9,75,2,71,14,66.4,3,62.9,28,69.1,4,100,0
884,2017-10-26 01:40:00,7,74.9,1,71.1,6,65.9,7,62.9,21,68.1,4,100,0
885,2017-10-26 01:45:00,9,74.9,1,71,4,66.6,4,62.9,18,70.2,4,100,0
886,2017-10-26 01:50:00,6,74.8,0,71,9,67,4,62.9,19,68.6,4,100,0
887,2017-10-26 01:55:00,5,74.9,4,70.9,13,67.4,3,62.4,25,68.9,4,100,0
888,2017-10-26 02:00:00,14,74.3,2,70.9,10,67.4,3,62.7,29,70.5,4,100,0
889,2017-10-26 02:05:00,13,74.8,3,70.9,8,67.7,3,62.9,27,70.9,4,100,0
890,2017-10-26 02:10:00,13,73.8,3,70.9,6,67.7,1,62.8,23,71.4,4,100,0
891,2017-10-26 02:15:00,5,74.4,5,71,9,66.3,2,62.8,21,69,4,100,0
892,2017-10-26 02:20:00,10,74.6,0,71,4,66.9,2,62.9,16,71.2,4,100,0
893,2017-10-26 02:25:00,7,74.7,1,71.1,7,67.3,3,62.8,18,69.6,4,100,0
894,2017-10-26 02:30:00,10,75,3,71.1,4,67.5,2,62.8,19,71.5,4,100,0
895,2017-10-26 02:35:00,12,74.6,4,71,9,67.5,4,62.7,29,70.3,4,100,0
896,2017-10-26 02:40:00,9,74.7,4,71,3,67.4,0,62.7,16,72.4,4,100,0
897,2017-10-26 02:45:00,11,74.8,3,71,5,67.5,3,62.9,22,71,4,100,0
898,2017-10-26 02:50:00,11,74.7,3,71,10,67.2,3,62.8,27,70.2,4,100,0
899,2017-10-26 02:55:00,9,74.7,5,71.1,8,67.3,1,62.8,23,70.8,4,100,0
900,2017-10-26 03:00:00,6,74.8,5,71.1,7,66.9,4,62.8,22,69.3,4,100,0
901,2017-10-26 03:05:00,13,74.5,8,71.1,13,67.5,5,63,39,70,4,100,0
902,2017-10-26 03:10:00,3,74.8,7,71,7,67.4,3,62.9,20,69.1,4,100,0
903,2017-10-26 03:15:00,11,74.1,4,71,11,66.9,4,62.9,30,69.6,4,100,0
904,2017-10-26 03:20:00,7,74.3,4,71.1,9,67.3,4,63,24,69.3,4,100,0
905,2017-10-26 03:25:00,10,74.7,4,71.1,6,67.4,2,63,22,71,4,100,0
906,2017-10-26 03:30:00,6,74.9,4,71.1,10,67.4,1,62.9,21,70,4,100,0
907,2017-10-26 03:35:00,13,74.7,12,71,14,67.4,5,62.9,44,70,4,100,0
908,2017-10-26 03:40:00,19,75,7,71.1,8,67.4,5,62.9,39,71.2,4,100,0
909,2017-10-26 03:45:00,17,74.8,10,71,14,67.9,9,62.9,50,70,4,100,0
910,2017-10-26 03:50:00,17,74.9,7,71,11,67,5,62.9,40,70.5,4,100,0
911,2017-10-26 03:55:00,16,75,7,71,13,66.9,4,62.9,40,70.5,4,100,0
912,2017-10-26 04:00:00,14,75.1,13,71,16,67,8,62.1,51,69.5,4,100,0
913,2017-10-26 04:05:00,20,74.4,12,71,17,67.5,9,62.5,58,69.8,4,100,0
914,2017-10-26 04:10:00,21,74.6,16,71,19,67.7,10,62.8,66,70,4,100,0
915,2017-10-26 04:15:00,24,74.7,15,71.1,13,67.8,13,62.7,65,70.1,4,100,0
916,2017-10-26 04:20:00,24,74.9,27,70.8,17,67.9,11,62.7,79,70.3,4,100,0
917,2017-10-26 04:25:00,28,74.9,18,71,18,67.8,6,62.9,70,71,4,100,0
918,2017-10-26 04:30:00,29,75.5,20,71,21,68,13,62.4,83,70.5,4,100,0
919,2017-10-26 04:35:00,36,75.6,30,70.6,16,67.8,7,62.7,89,71.5,4,100,0
920,2017-10-26 04:40:00,43,76.5,33,70.7,19,67.6,14,63,109,71.5,4,100,0
921,2017-10-26 04:45:00,51,75.8,59,70.2,42,68.7,26,63.2,178,70.4,4,100,0
922,2017-10-26 04:50:00,47,73.8,50,71,33,67.9,18,62,148,70.1,4,100,0
923,2017-10-26 04:55:00,35,74.6,37,70.9,27,68,26,61.4,125,69.3,4,100,0
924,2017-10-26 05:00:00,45,75.4,48,71.8,35,69.2,13,62.1,141,71.4,4,100,0
925,2017-10-26 05:05:00,42,76.6,47,72.4,26,68.5,23,62.4,138,71.3,4,100,0
926,2017-10-26 05:10:00,49,74.2,51,70.7,33,67.6,12,62.5,145,70.5,4,100,0
927,2017-10-26 05:15:00,54,75.3,50,71.2,39,66.4,18,61.6,161,70.3,4,100,0
928,2017-10-26 05:20:00,54,76.4,82,71.4,36,67.9,27,62.4,199,70.9,4,100,0
929,2017-10-26 05:25:00,51,75.5,68,72.1,38,66.5,30,62.6,187,70.4,4,100,0
930,2017-10-26 05:30:00,54,74.2,71,72.5,49,68.7,24,61.7,198,70.7,4,100,0
931,2017-10-26 05:35:00,50,73.8,78,70.4,48,61.3,40,63.4,216,67.9,4,100,0
932,2017-10-26 05:40:00,61,73.5,98,69.8,65,64.1,55,64.6,279,68.3,4,100,0
933,2017-10-26 05:45:00,84,71,81,68.5,49,67.5,52,63.1,266,68,4,100,0
934,2017-10-26 05:50:00,85,70.8,122,69.2,68,65.9,55,61.8,330,67.7,4,100,0
935,2017-10-26 05:55:00,58,72.9,66,69.8,58,65.6,30,62.7,212,68.5,4,100,0
936,2017-10-26 06:00:00,73,75.2,78,70.8,59,65.9,50,61.6,260,69.2,4,100,0
937,2017-10-26 06:05:00,63,76.7,77,70.4,67,65.6,55,63,262,69.1,4,100,0
938,2017-10-26 06:10:00,63,74.6,93,69.8,74,67.3,63,61,293,68.3,4,100,0
939,2017-10-26 06:15:00,70,74.1,92,68.9,64,67.8,79,62,305,68.1,4,100,0
940,2017-10-26 06:20:00,61,74.9,88,68.9,71,66,67,60.4,287,67.5,4,100,0
941,2017-10-26 06:25:00,67,75.9,85,68.7,60,66.1,68,58.8,280,67.5,4,100,0
942,2017-10-26 06:30:00,58,76.3,80,68.3,67,65.3,70,57.7,275,66.6,4,100,0
943,2017-10-26 06:35:00,76,75.5,93,69,73,65.3,62,53.4,304,66.6,4,100,0
944,2017-10-26 06:40:00,87,75,136,67.7,98,65.1,84,55.6,405,66.1,4,100,0
945,2017-10-26 06:45:00,88,74.2,124,68.2,97,65.3,83,55.3,392,66.1,4,100,0
946,2017-10-26 06:50:00,62,75.1,81,68.2,86,65.2,72,54.5,301,65.5,4,100,0
947,2017-10-26 06:55:00,74,73.5,98,68.2,94,64.3,80,55.1,346,65.2,4,100,0
948,2017-10-26 07:00:00,68,71.6,87,68.5,92,63.5,77,56.8,324,65,4,100,0
949,2017-10-26 07:05:00,76,71.8,103,68.8,92,64.1,101,56,372,64.8,4,100,0
950,2017-10-26 07:10:00,75,70,94,68.7,105,62.6,116,55.6,390,63.4,4,100,0
951,2017-10-26 07:15:00,84,69.9,104,69.3,100,59.9,117,53.9,405,62.7,4,100,0
952,2017-10-26 07:20:00,92,71.1,123,68.9,119,60.1,116,51.7,450,62.6,4,100,0
953,2017-10-26 07:25:00,80,72.1,102,68.3,101,60.7,95,50.9,378,62.7,4,100,0
954,2017-10-26 07:30:00,80,69.9,124,67.9,119,61.3,101,51.8,424,62.6,4,100,0
955,2017-10-26 07:35:00,97,70.2,137,68,113,59.3,99,54.4,446,63.3,4,100,0
956,2017-10-26 07:40:00,107,69.5,157,67.3,115,57.8,94,52.8,473,62.6,4,100,0
957,2017-10-26 07:45:00,99,70.6,137,67.8,121,57.2,105,49.3,462,61.4,4,100,0
958,2017-10-26 07:50:00,96,70.2,124,66.3,106,55.5,90,43.2,416,59.5,4,100,0
959,2017-10-26 07:55:00,109,70.6,116,65.5,102,50.2,83,36.7,410,57.2,4,100,0
960,2017-10-26 08:00:00,110,67.1,144,65.1,132,49.3,83,35.9,469,56,4,100,0
961,2017-10-26 08:05:00,86,66.5,114,65.4,92,54.8,64,44.2,356,59.1,4,100,0
962,2017-10-26 08:10:00,80,67.1,83,66.9,92,57,95,48.1,350,59.2,4,100,0
963,2017-10-26 08:15:00,87,65.8,123,67.4,104,56.8,98,46.6,412,59.4,4,100,0
964,2017-10-26 08:20:00,91,68.4,114,67.6,109,53.2,87,39.5,401,57.8,4,100,0
965,2017-10-26 08:25:00,94,66.7,97,66.6,95,48.6,88,30.5,374,53.6,4,100,0
966,2017-10-26 08:30:00,74,63.1,101,65.8,85,37.1,58,19.4,318,49,4,100,0
967,2017-10-26 08:35:00,118,55.2,140,62.5,76,23,62,12.9,396,45,4,100,0
968,2017-10-26 08:40:00,90,53.3,130,63.3,96,26.6,69,12,385,42.6,4,100,0
969,2017-10-26 08:45:00,93,57.4,115,63.7,94,31.7,77,13.8,379,44.1,4,100,0
970,2017-10-26 08:50:00,89,62.8,102,66.3,75,40.5,60,27.1,326,52.2,4,100,0
971,2017-10-26 08:55:00,111,62.8,125,66.4,124,45,101,31.1,461,52,4,100,0
972,2017-10-26 09:00:00,114,63,114,66,106,38,80,20.5,414,49.2,4,100,0
973,2017-10-26 09:05:00,91,66.8,97,66.1,105,45.9,68,19.5,361,51.6,4,100,0
974,2017-10-26 09:10:00,102,66,102,68.2,100,52.5,75,37.1,379,57.3,4,100,0
975,2017-10-26 09:15:00,88,70,119,68.8,114,56.7,78,46.9,399,61.3,4,100,0
976,2017-10-26 09:20:00,75,72,76,69,93,61.3,74,51.9,318,63.5,4,100,0
977,2017-10-26 09:25:00,92,72.5,96,69.9,92,61.2,100,52.7,380,63.9,4,100,0
978,2017-10-26 09:30:00,86,69.6,77,69.9,99,60,86,53.4,348,62.9,4,100,0
979,2017-10-26 09:35:00,88,68.6,96,68.6,102,56.9,87,53.3,373,61.8,4,100,0
980,2017-10-26 09:40:00,51,69,67,69.2,70,58,63,50.8,251,61.4,4,100,0
981,2017-10-26 09:45:00,96,68.6,100,68.1,109,54.6,67,43.1,372,59.8,4,100,0
982,2017-10-26 09:50:00,90,66,90,69,87,55.2,74,42.7,341,59,4,100,0
983,2017-10-26 09:55:00,91,65.8,85,68.6,103,56.1,69,44.1,348,59.3,4,100,0
984,2017-10-26 10:00:00,88,67.8,96,68.8,95,56.8,55,47.2,334,61.6,4,100,0
985,2017-10-26 10:05:00,81,71.2,89,70.8,87,56.3,70,51.2,327,62.8,4,100,0
986,2017-10-26 10:10:00,83,73.4,84,70.1,114,58.5,60,51.6,341,63.8,4,100,0
987,2017-10-26 10:15:00,78,72.9,74,70.3,92,59.5,68,53.1,312,64,4,100,0
988,2017-10-26 10:20:00,67,75.7,68,69.8,70,58.7,64,53,269,64.4,4,100,0
989,2017-10-26 10:25:00,101,73.7,93,69.7,83,59.6,85,54.6,362,65,4,100,0
990,2017-10-26 10:30:00,75,71.5,78,70,74,61.4,79,56.8,306,64.9,4,100,0
991,2017-10-26 10:35:00,78,71.1,64,69.9,87,61.4,72,56.3,301,64.5,4,100,0
992,2017-10-26 10:40:00,65,69.3,62,69.8,82,61.7,78,54.9,287,63.3,4,100,0
993,2017-10-26 10:45:00,83,69.8,67,70.7,98,58.5,77,56,325,63.3,4,100,0
994,2017-10-26 10:50:00,61,72.8,55,71.6,87,61.4,93,55.4,296,63.8,4,100,0
995,2017-10-26 10:55:00,75,75.4,45,72.1,97,59.5,69,57.2,286,65.1,4,100,0
996,2017-10-26 11:00:00,69,77.4,62,71.7,73,57.7,91,61.6,295,66.5,4,100,0
997,2017-10-26 11:05:00,75,74.4,61,72.1,78,58.1,84,64.3,298,66.8,4,100,0
998,2017-10-26 11:10:00,85,75.9,55,71.5,91,60.2,73,63,304,67.3,4,100,0
999,2017-10-26 11:15:00,89,73.6,77,71.7,81,59.2,78,64.9,325,67.5,4,100,0
1000,2017-10-26 11:20:00,67,73.3,48,71.8,88,56.8,70,63.9,273,65.3,4,100,0
1001,2017-10-26 11:25:00,66,75.8,50,70.7,81,58.8,85,63.8,282,66.4,4,100,0
1002,2017-10-26 11:30:00,86,76.5,70,70.5,72,61.2,71,63.3,299,68.3,4,100,0
1003,2017-10-26 11:35:00,78,70.5,65,70.9,95,58.3,66,64.2,304,65.4,4,100,0
1004,2017-10-26 11:40:00,75,70.4,72,70.9,84,62,65,64.8,296,66.9,4,100,0
1005,2017-10-26 11:45:00,83,69.6,72,69.9,91,59.2,83,64,329,65.4,4,100,0
1006,2017-10-26 11:50:00,74,74.3,58,70.8,70,62.3,73,63.9,275,67.7,4,100,0
1007,2017-10-26 11:55:00,87,74.9,56,70.1,86,60.2,61,63.7,290,67.3,4,100,0
1008,2017-10-26 12:00:00,68,71.8,52,71,74,58.7,62,62.8,256,65.7,4,100,0
1009,2017-10-26 12:05:00,88,72.3,61,71.4,81,59,73,62.6,303,66.2,4,100,0
1010,2017-10-26 12:10:00,66,73.3,40,71.3,72,62,58,62.1,236,66.8,4,100,0
1011,2017-10-26 12:15:00,74,71,65,71.7,73,60.7,70,62.7,282,66.4,4,100,0
1012,2017-10-26 12:20:00,73,71.9,62,72.1,76,59.2,69,60.4,280,65.7,4,100,0
1013,2017-10-26 12:25:00,90,74.4,43,71.7,88,61.8,64,61.5,285,67.2,4,100,0
1014,2017-10-26 12:30:00,74,72.5,56,72.9,69,59.7,67,62,266,66.6,4,100,0
1015,2017-10-26 12:35:00,65,68.8,59,71.4,65,60.6,66,61.8,255,65.5,4,100,0
1016,2017-10-26 12:40:00,73,69,47,72.7,77,58.9,66,63.3,263,65.3,4,100,0
1017,2017-10-26 12:45:00,57,71,47,72.2,62,60.5,49,62.9,215,66.4,4,100,0
1018,2017-10-26 12:50:00,76,73.3,65,72.3,84,60.4,83,62,308,66.5,4,100,0
1019,2017-10-26 12:55:00,66,71.6,41,71.6,59,57.9,59,63.7,225,65.9,4,100,0
1020,2017-10-26 13:00:00,69,74.6,42,70.7,68,57.4,66,62.7,245,66,4,100,0
1021,2017-10-26 13:05:00,84,72.8,53,70.1,79,57.4,76,62.8,292,65.5,4,100,0
1022,2017-10-26 13:10:00,71,73.3,58,70.2,69,59.5,63,63.5,261,66.6,4,100,0
1023,2017-10-26 13:15:00,73,73.7,64,71.1,79,59.1,70,63,286,66.5,4,100,0
1024,2017-10-26 13:20:00,63,75.9,48,70.9,73,58.7,63,63.4,247,66.7,4,100,0
1025,2017-10-26 13:25:00,72,75.2,61,71.8,82,56.2,61,64.3,276,66.4,4,100,0
1026,2017-10-26 13:30:00,51,76.5,38,72.3,72,54.1,61,63.9,222,65.1,4,100,0
1027,2017-10-26 13:35:00,79,77.2,44,72.1,76,54.6,78,63.6,277,66.4,4,100,0
1028,2017-10-26 13:40:00,77,76.7,58,71.8,65,57.5,71,64.1,271,67.7,4,100,0
1029,2017-10-26 13:45:00,69,74.7,49,71,76,60.2,74,64.8,268,67.2,4,100,0
1030,2017-10-26 13:50:00,73,72.3,50,70.3,91,57.3,80,63.7,294,65,4,100,0
1031,2017-10-26 13:55:00,64,75.1,48,71.1,68,59.8,69,62.7,249,66.7,4,100,0
1032,2017-10-26 14:00:00,67,77.3,32,70.7,64,58.3,65,65,228,67.5,4,100,0
1033,2017-10-26 14:05:00,68,76.1,38,71,64,58.4,62,65.4,232,67.5,4,100,0
1034,2017-10-26 14:10:00,69,77,48,71.5,78,56.2,60,62,255,66.1,4,100,0
1035,2017-10-26 14:15:00,77,76.5,51,71,91,54.9,71,61.6,290,65.1,4,100,0
1036,2017-10-26 14:20:00,57,72.3,48,71.6,63,56.2,51,62.1,219,65.1,4,100,0
1037,2017-10-26 14:25:00,60,73.7,56,71.5,69,58.7,64,59.4,249,65.4,4,100,0
1038,2017-10-26 14:30:00,82,73.4,67,70.1,75,57.3,61,60.1,285,65.5,4,100,0
1039,2017-10-26 14:35:00,69,74.8,53,43.7,75,59.6,58,62.2,255,61,4,100,0
1040,2017-10-26 14:40:00,69,74.8,53,57.9,95,63.1,69,62.3,286,64.8,4,100,0
1041,2017-10-26 14:45:00,70,70.6,56,63.9,80,59.7,65,64.3,271,64.5,4,100,0
1042,2017-10-26 14:50:00,66,71.8,38,67.1,72,60.7,42,62.4,218,65.5,4,100,0
1043,2017-10-26 14:55:00,68,74.9,48,68.5,81,59.8,61,62.4,258,66,4,100,0
1044,2017-10-26 15:00:00,51,75.1,50,70.1,75,59.9,73,61.3,249,65.5,4,100,0
1045,2017-10-26 15:05:00,72,74.9,52,71.2,87,61.6,67,61.6,278,66.8,4,100,0
1046,2017-10-26 15:10:00,70,74.8,51,71.4,67,60.9,69,59.8,257,66.5,4,100,0
1047,2017-10-26 15:15:00,66,74.7,49,72,77,63.8,68,59,260,66.9,4,100,0
1048,2017-10-26 15:20:00,62,70.9,52,70.5,71,64.2,64,58,249,65.6,4,100,0
1049,2017-10-26 15:25:00,70,69.4,61,70.9,78,62.5,69,59.8,278,65.4,4,100,0
1050,2017-10-26 15:30:00,71,72,46,70.8,86,61.6,59,59.3,262,65.5,4,100,0
1051,2017-10-26 15:35:00,72,71.9,58,71,94,61.7,86,59.2,310,65.1,4,100,0
1052,2017-10-26 15:40:00,85,73.2,55,71.3,92,61.3,62,57.6,294,65.8,4,100,0
1053,2017-10-26 15:45:00,76,74.2,57,71.6,83,62.3,62,57.9,278,66.5,4,100,0
1054,2017-10-26 15:50:00,85,74,69,72.1,106,61.1,71,60.1,331,66.5,4,100,0
1055,2017-10-26 15:55:00,68,73.9,54,72.4,95,61.9,71,58.7,288,65.9,4,100,0
1056,2017-10-26 16:00:00,64,66,55,72.1,94,63.5,62,58.6,275,64.7,4,100,0
1057,2017-10-26 16:05:00,81,72.1,50,70.3,92,64.7,67,60,290,66.6,4,100,0
1058,2017-10-26 16:10:00,66,74.1,50,70.2,96,63.1,72,59.3,284,65.9,4,100,0
1059,2017-10-26 16:15:00,80,74.4,55,71,89,62.6,86,57.4,310,65.7,4,100,0
1060,2017-10-26 16:20:00,76,75.4,53,71.4,90,60.9,70,58.7,289,66.1,4,100,0
1061,2017-10-26 16:25:00,72,72.6,52,71.2,91,62.2,79,56.7,294,64.9,4,100,0
1062,2017-10-26 16:30:00,70,72.2,66,71.2,83,59.3,78,56.3,297,64.2,4,100,0
1063,2017-10-26 16:35:00,87,72.3,50,43.7,101,62.6,67,54.8,305,60.6,4,100,0
1064,2017-10-26 16:40:00,73,70.9,63,57.1,99,63.3,66,55.5,301,62.1,4,100,0
1065,2017-10-26 16:45:00,77,73,44,65.2,87,63.3,85,58.1,293,64.6,4,100,0
1066,2017-10-26 16:50:00,73,72.1,49,68.6,98,63.7,76,59.5,296,65.5,4,100,0
1067,2017-10-26 16:55:00,51,71.6,52,69.2,74,63.7,89,57.1,266,64.1,4,100,0
1068,2017-10-26 17:00:00,61,70.6,48,69.3,90,60.8,83,57,282,63.2,4,100,0
1069,2017-10-26 17:05:00,55,68.7,51,69.9,82,60,85,58.7,273,63.2,4,100,0
1070,2017-10-26 17:10:00,61,72.2,53,70.2,97,62,77,59.1,288,64.9,4,100,0
1071,2017-10-26 17:15:00,72,68.2,53,69.6,104,60.8,100,58.1,329,63,4,100,0
1072,2017-10-26 17:20:00,71,70.6,57,69.2,92,60.5,69,57.9,289,64.1,4,100,0
1073,2017-10-26 17:25:00,71,70.2,62,68.9,90,62.7,100,58.6,323,64.3,4,100,0
1074,2017-10-26 17:30:00,61,70.2,58,69.2,88,61.6,89,56.9,296,63.4,4,100,0
1075,2017-10-26 17:35:00,51,73.2,43,68.3,92,60.6,82,56.4,268,62.9,4,100,0
1076,2017-10-26 17:40:00,65,75.7,68,68.3,79,62.6,85,56.9,297,65.1,4,100,0
1077,2017-10-26 17:45:00,67,73.8,52,70.1,81,63.6,88,55.7,288,64.7,4,100,0
1078,2017-10-26 17:50:00,71,72.6,52,69.4,92,64.4,89,54.8,304,64.4,4,100,0
1079,2017-10-26 17:55:00,50,72.7,43,70.3,85,64.9,52,58.3,230,66.1,4,100,0
1080,2017-10-26 18:00:00,65,71.7,47,70.1,73,62.6,80,59.3,265,65.2,4,100,0
1081,2017-10-26 18:05:00,50,72.8,45,70.3,81,62.1,84,60,260,64.9,4,100,0
1082,2017-10-26 18:10:00,61,73.1,49,69.4,78,62.8,78,60.6,266,65.7,4,100,0
1083,2017-10-26 18:15:00,65,75.1,48,69.6,79,61.9,74,60,266,66,4,100,0
1084,2017-10-26 18:20:00,55,47.4,38,70.3,65,64.7,46,61.6,204,60.4,4,100,0
1085,2017-10-26 18:25:00,68,60.7,57,71.4,81,62.3,59,61.7,265,63.7,4,100,0
1086,2017-10-26 18:30:00,51,66.4,46,69.4,79,62.1,59,61.3,235,64.3,4,100,0
1087,2017-10-26 18:35:00,76,70.2,42,69.6,89,63.3,56,61.7,263,66,4,100,0
1088,2017-10-26 18:40:00,68,69.4,56,70.4,74,65.4,49,63.1,247,67.2,4,100,0
1089,2017-10-26 18:45:00,57,70.8,46,70.7,70,62.7,45,61.7,218,66.3,4,100,0
1090,2017-10-26 18:50:00,60,66.5,47,69.3,67,62.3,61,59.3,235,64,4,100,0
1091,2017-10-26 18:55:00,53,59.6,45,60.1,66,56.2,55,55,219,57.5,4,100,0
1092,2017-10-26 19:00:00,48,47.7,36,58.2,81,47.5,51,47.4,216,49.3,4,100,0
1093,2017-10-26 19:05:00,52,29.9,42,39.2,54,33.2,56,38,204,34.9,4,100,0
1094,2017-10-26 19:10:00,33,22.8,26,24.8,50,32.4,43,38.4,152,30.7,4,100,0
1095,2017-10-26 19:15:00,44,34.5,24,45.1,60,41.1,46,44.1,174,40.8,4,100,0
1096,2017-10-26 19:20:00,48,40.2,45,50.4,53,43.8,35,50,181,45.7,4,100,0
1097,2017-10-26 19:25:00,46,49.5,36,57.1,60,48.1,33,55.2,175,51.7,4,100,0
1098,2017-10-26 19:30:00,43,56.4,37,61.6,58,51.8,40,58.4,178,56.4,4,100,0
1099,2017-10-26 19:35:00,43,63.2,30,64.7,41,58.9,35,60.1,149,61.6,4,100,0
